ad_id,date,impressions,clicks,spend_usd,campaign_name
598,2024-11-24,0,0,$12.2,Launch2024
599,2024-01-05,31295,0,$379.78,SUMMER SALE
600,2024-09-22,0,0,$199.87,Summer Sale
601,2024-11-02,25866,0,,flash_deal
602,2024-04-02,12572,605,$458.95,FLASH_DEAL
603,2024-10-30,0,0,,launch2024
604,2024-07-09,19569,0,,Launch2024
605,2024-10-17,0,0,$196.6,Flash_Deal
606,2024-08-15,10581,775,$456.59,Summer Sale
607,2024-01-23,0,818,,FLASH_DEAL
608,2024-07-08,0,409,$470.61,summer sale
609,2024-08-18,0,759,$177.96,summer sale
610,2024-03-16,0,0,,flash_deal
611,2024-02-23,48746,0,,launch2024
612,2024-03-10,21840,0,,FLASH_DEAL
613,2024-10-19,3643,844,$193.95,Summer Sale
614,2024-05-03,0,629,,SUMMER SALE
615,2024-01-06,0,0,,Summer Sale
616,2024-11-19,30919,151,,flash_deal
617,2024-12-17,0,451,,Launch2024
618,2024-06-16,0,0,$370.86,Brand_AWARENESS
619,2024-11-19,0,225,,FLASH_DEAL
620,2024-01-17,34790,0,,Brand_Awareness
621,2024-12-11,0,0,$23.9,summer sale
622,2024-02-01,25582,0,,flash_deal
623,2024-11-29,0,0,,flash_deal
624,2024-07-13,0,0,$284.65,flash_deal
625,2024-05-23,0,631,,SUMMER SALE
626,2024-05-13,0,0,,Brand_AWARENESS
627,2024-12-12,0,94,,launch2024
628,2024-01-19,0,58,,Flash_Deal
629,2024-01-23,40518,294,$95.9,FLASH_DEAL
630,2024-03-04,14149,467,,summer sale
631,2024-02-14,0,370,,launch2024
632,2024-11-19,4805,0,,SUMMER SALE
633,2024-12-29,0,0,,launch2024
634,2024-07-16,0,0,,Brand_Awareness
635,2024-10-24,0,0,,FLASH_DEAL
636,2024-08-31,0,821,$149.12,Launch2024
637,2024-07-28,14158,0,$345.66,Flash_Deal
638,2024-11-23,0,0,,launch2024
639,2024-04-20,0,727,,Launch2024
640,2024-05-22,26904,907,,Launch2024
641,2024-06-09,0,352,$158.38,Summer Sale
642,2024-11-16,678,0,$43.93,FLASH_DEAL
643,2024-02-27,46484,0,,SUMMER SALE
644,2024-06-23,35325,0,$18.83,Launch2024
645,2024-08-23,0,331,$474.78,Brand_AWARENESS
646,2024-09-12,43656,0,$451.86,summer sale
647,2024-04-16,0,224,,flash_deal
648,2024-12-20,0,986,,Launch2024
649,2024-09-12,379,912,,Summer Sale
650,2024-01-14,6896,0,$338.26,SUMMER SALE
651,2024-02-04,0,0,,Flash_Deal
652,2024-09-27,0,0,,Brand_Awareness
653,2024-05-16,0,865,$194.19,Flash_Deal
654,2024-05-03,15523,816,$179.66,Flash_Deal
655,2024-05-14,6413,398,,FLASH_DEAL
656,2024-08-07,0,0,,Launch2024
657,2024-01-17,15117,0,,Brand_Awareness
658,2024-03-09,0,468,,SUMMER SALE
659,2024-05-18,0,916,,Launch2024
660,2024-09-29,35383,257,,SUMMER SALE
661,2024-07-12,0,0,,FLASH_DEAL
662,2024-07-08,26907,825,,launch2024
663,2024-08-26,0,93,,FLASH_DEAL
664,2024-05-07,42622,719,,Brand_AWARENESS
665,2024-06-24,8583,0,,Launch2024
666,2024-03-13,48183,0,,launch2024
667,2024-02-06,29172,206,$197.02,Brand_AWARENESS
668,2024-01-24,0,0,$494.97,launch2024
669,2024-07-19,0,215,,flash_deal
670,2024-03-07,0,0,$390.16,flash_deal
671,2024-11-20,26269,434,,launch2024
672,2024-12-17,0,444,,flash_deal
673,2024-08-03,0,159,,flash_deal
674,2024-01-20,15538,0,$204.35,FLASH_DEAL
675,2024-06-17,7701,393,,Summer Sale
676,2024-10-22,0,0,,Summer Sale
677,2024-08-05,0,675,,Brand_AWARENESS
678,2024-06-05,33186,0,,FLASH_DEAL
679,2024-08-22,0,61,,Brand_Awareness
680,2024-03-31,0,0,$203.85,Brand_Awareness
681,2024-06-10,30927,313,$42.62,Brand_AWARENESS
682,2024-02-07,13527,618,$481.02,Launch2024
683,2024-10-27,0,420,$495.38,Flash_Deal
684,2024-04-27,0,0,,SUMMER SALE
685,2024-08-26,36129,949,$259.13,Flash_Deal
686,2024-06-26,3295,51,,launch2024
687,2024-12-17,34782,26,,flash_deal
688,2024-06-17,41758,0,,FLASH_DEAL
689,2024-02-21,29299,523,,Brand_AWARENESS
690,2024-03-05,0,645,$99.66,Launch2024
691,2024-05-09,0,183,$347.98,flash_deal
692,2024-01-04,0,0,,SUMMER SALE
693,2024-04-01,40502,0,$200.72,Summer Sale
694,2024-09-13,0,0,,summer sale
695,2024-01-14,43926,565,$185.51,Flash_Deal
696,2024-02-13,0,454,,Flash_Deal
697,2024-04-29,21906,121,$204.62,Brand_AWARENESS
698,2024-12-17,31545,469,,Launch2024
699,2024-03-16,0,0,,SUMMER SALE
700,2024-04-02,24845,0,,flash_deal
701,2024-03-20,3846,0,,Summer Sale
702,2024-07-13,40687,824,,Summer Sale
703,2024-03-17,0,188,$200.01,flash_deal
704,2024-01-03,11509,919,,Flash_Deal
705,2024-06-30,0,983,$0.89,FLASH_DEAL
706,2024-10-05,0,758,$297.37,FLASH_DEAL
707,2024-06-03,0,718,,FLASH_DEAL
708,2024-01-20,0,0,,Flash_Deal
709,2024-08-14,37845,0,$388.64,launch2024
710,2024-06-13,36735,0,,flash_deal
711,2024-01-15,12967,0,,FLASH_DEAL
712,2024-01-05,0,0,,Brand_AWARENESS
713,2024-09-17,0,798,$367.17,flash_deal
714,2024-10-18,7884,311,$354.68,Brand_AWARENESS
715,2024-09-14,34299,0,,Flash_Deal
716,2024-05-18,0,0,$249.63,SUMMER SALE
717,2024-07-03,29995,433,,flash_deal
718,2024-02-01,0,0,$195.83,Summer Sale
719,2024-12-19,44895,637,$331.65,Flash_Deal
720,2024-10-17,853,0,,Flash_Deal
721,2024-06-24,0,0,$281.91,launch2024
722,2024-02-05,46620,0,,launch2024
723,2024-01-01,27917,0,$274.61,Launch2024
724,2024-08-07,0,0,,Flash_Deal
725,2024-01-07,0,0,,launch2024
726,2024-07-17,30139,0,,Brand_Awareness
727,2024-01-17,0,179,$122.46,Flash_Deal
728,2024-10-02,0,0,,FLASH_DEAL
729,2024-02-11,0,926,$268.88,launch2024
730,2024-12-19,11585,277,,summer sale
731,2024-07-05,15225,0,,FLASH_DEAL
732,2024-09-22,0,0,$20.34,summer sale
733,2024-06-17,0,0,$321.19,Brand_Awareness
734,2024-05-27,0,0,,Brand_Awareness
735,2024-03-10,37913,408,,launch2024
736,2024-04-27,0,432,,Launch2024
737,2024-05-15,19049,0,,summer sale
738,2024-08-19,18374,529,$52.78,SUMMER SALE
739,2024-04-10,364,0,,summer sale
740,2024-09-13,42078,830,,summer sale
741,2024-05-01,41321,0,,Summer Sale
742,2024-12-13,0,0,,SUMMER SALE
743,2024-01-14,0,0,,flash_deal
744,2024-06-12,5524,4,,Launch2024
745,2024-06-13,2709,292,,Brand_Awareness
746,2024-07-26,20172,416,$150.02,flash_deal
747,2024-08-03,19362,0,,summer sale
748,2024-07-17,38910,0,,Brand_AWARENESS
749,2024-03-20,0,0,,Brand_AWARENESS
750,2024-10-20,4010,103,,FLASH_DEAL
751,2024-07-27,8888,546,$16.53,FLASH_DEAL
752,2024-08-04,0,0,$420.12,SUMMER SALE
753,2024-10-20,0,256,$311.44,Launch2024
754,2024-12-08,0,543,,Flash_Deal
755,2024-10-07,8874,627,,Launch2024
756,2024-08-03,0,0,$413.52,Brand_Awareness
757,2024-01-18,0,0,,FLASH_DEAL
758,2024-04-06,27710,0,,Brand_AWARENESS
759,2024-09-04,0,0,$479.51,Summer Sale
760,2024-04-20,16324,317,$484.72,flash_deal
761,2024-02-26,0,0,,FLASH_DEAL
762,2024-01-05,0,722,,FLASH_DEAL
763,2024-06-12,0,0,,summer sale
764,2024-10-13,44973,518,,summer sale
765,2024-04-21,0,117,,Launch2024
766,2024-04-18,28941,0,,Brand_Awareness
767,2024-05-28,0,0,,Brand_AWARENESS
768,2024-05-13,40210,94,$491.24,flash_deal
769,2024-02-02,0,624,,Flash_Deal
770,2024-05-07,42772,59,,Brand_Awareness
771,2024-02-01,8603,0,$384.27,summer sale
772,2024-02-27,0,462,,summer sale
773,2024-08-16,0,0,,launch2024
774,2024-04-08,0,965,$82.18,Brand_Awareness
775,2024-08-05,0,864,$366.7,summer sale
776,2024-04-24,20981,614,,summer sale
777,2024-06-11,0,868,,FLASH_DEAL
778,2024-03-15,36850,46,$186.88,Launch2024
779,2024-02-13,40897,0,,flash_deal
780,2024-09-05,0,0,,Launch2024
781,2024-12-31,0,0,$63.29,Summer Sale
782,2024-01-06,48728,402,,summer sale
783,2024-02-26,40655,433,,launch2024
784,2024-05-07,0,413,,Brand_Awareness
785,2024-04-23,0,0,,FLASH_DEAL
786,2024-05-03,0,0,,launch2024
787,2024-12-28,0,0,,Flash_Deal
788,2024-10-05,0,0,$107.61,Summer Sale
789,2024-06-20,14527,0,,flash_deal
790,2024-01-30,37012,0,,FLASH_DEAL
791,2024-08-27,9458,508,,Summer Sale
792,2024-05-10,40317,0,$434.97,launch2024
793,2024-04-10,19196,708,,Brand_AWARENESS
794,2024-01-25,0,0,$382.25,launch2024
795,2024-10-28,0,905,,launch2024
796,2024-05-05,19001,0,$385.68,Brand_Awareness
797,2024-03-19,45813,0,,Launch2024
798,2024-11-16,0,625,$301.32,SUMMER SALE
799,2024-05-30,46824,0,,Brand_AWARENESS
800,2024-11-08,12818,651,,Summer Sale
801,2024-10-28,29268,467,,launch2024
802,2024-09-03,0,0,,Brand_AWARENESS
803,2024-07-26,5759,0,$347.45,Flash_Deal
804,2024-04-06,34190,0,,FLASH_DEAL
805,2024-04-12,3427,924,,FLASH_DEAL
806,2024-08-25,49465,787,,Summer Sale
807,2024-10-17,0,0,,Flash_Deal
808,2024-03-12,22398,0,$476.0,flash_deal
809,2024-06-23,0,0,$43.21,Flash_Deal
810,2024-01-18,12698,435,,FLASH_DEAL
811,2024-06-30,5582,447,,Summer Sale
812,2024-01-01,28889,196,$210.79,Launch2024
813,2024-03-01,7649,0,$63.24,Summer Sale
814,2024-10-29,42243,0,,flash_deal
815,2024-10-26,0,0,,flash_deal
816,2024-09-05,0,559,$145.15,Brand_AWARENESS
817,2024-12-20,23481,0,,Launch2024
818,2024-01-31,0,254,$348.45,summer sale
819,2024-11-14,10541,0,,summer sale
820,2024-11-11,0,242,,Launch2024
821,2024-07-25,44933,116,,Brand_Awareness
822,2024-11-17,0,0,$281.64,summer sale
823,2024-02-21,0,0,,Brand_Awareness
824,2024-07-07,24145,244,$87.12,Summer Sale
825,2024-10-28,45145,0,,SUMMER SALE
826,2024-04-03,0,0,,Launch2024
827,2024-05-28,26947,0,,Summer Sale
828,2024-08-25,0,768,$61.99,Launch2024
829,2024-04-21,7403,0,,summer sale
830,2024-09-30,0,400,,FLASH_DEAL
831,2024-11-10,0,0,,SUMMER SALE
832,2024-08-08,0,0,,Brand_AWARENESS
833,2024-06-17,16465,0,$371.66,Brand_AWARENESS
834,2024-01-21,49010,608,,Flash_Deal
835,2024-01-30,32468,0,$445.6,Launch2024
836,2024-05-27,45405,0,,launch2024
837,2024-06-15,2574,0,,Flash_Deal
838,2024-08-02,0,873,$259.13,Launch2024
839,2024-02-07,0,0,$29.63,Flash_Deal
840,2024-10-31,0,190,,launch2024
841,2024-03-30,0,563,,Brand_Awareness
842,2024-07-21,13441,417,$266.51,flash_deal
843,2024-10-13,0,0,,FLASH_DEAL
844,2024-09-21,18418,0,$33.98,Flash_Deal
845,2024-03-21,0,34,,summer sale
846,2024-11-18,3611,0,,flash_deal
847,2024-04-09,0,0,,SUMMER SALE
848,2024-07-03,0,620,$111.69,Summer Sale
849,2024-09-09,0,0,,Flash_Deal
850,2024-07-12,25513,789,$464.54,Brand_Awareness
851,2024-08-15,34072,0,$155.31,FLASH_DEAL
852,2024-06-28,0,0,$287.88,flash_deal
853,2024-11-18,17435,216,,Summer Sale
854,2024-10-20,0,807,,summer sale
855,2024-03-25,0,214,,Brand_AWARENESS
856,2024-12-09,0,887,$288.08,SUMMER SALE
857,2024-11-11,41210,394,,Flash_Deal
858,2024-05-12,0,0,,Flash_Deal
859,2024-06-28,46497,495,$23.6,Launch2024
860,2024-01-20,3429,0,,summer sale
861,2024-07-19,41309,436,,Flash_Deal
862,2024-10-14,0,80,$26.95,Flash_Deal
863,2024-09-09,3234,0,$123.42,Brand_AWARENESS
864,2024-01-10,0,535,,Launch2024
865,2024-07-02,46422,66,$105.11,flash_deal
866,2024-04-10,43615,63,,Flash_Deal
867,2024-12-10,0,191,$98.81,Launch2024
868,2024-08-09,195,0,,Brand_AWARENESS
869,2024-11-15,3462,724,,launch2024
870,2024-04-22,23358,0,,Flash_Deal
871,2024-03-05,45584,142,,Summer Sale
872,2024-10-17,24086,0,,Summer Sale
873,2024-12-04,0,0,,summer sale
874,2024-09-22,0,0,,FLASH_DEAL
875,2024-05-24,39081,477,$416.45,summer sale
876,2024-12-04,0,0,,Summer Sale
877,2024-10-07,16154,781,,flash_deal
878,2024-05-23,0,0,$439.08,Launch2024
879,2024-05-18,19677,0,$5.99,Brand_AWARENESS
880,2024-09-19,0,0,,summer sale
881,2024-03-08,28151,0,,SUMMER SALE
882,2024-06-14,0,0,,Brand_Awareness
883,2024-09-07,0,0,,Brand_Awareness
884,2024-02-06,22674,650,,Launch2024
885,2024-01-06,18711,27,,Brand_Awareness
886,2024-04-11,0,0,$180.44,flash_deal
887,2024-07-16,34003,0,$376.88,Summer Sale
888,2024-08-15,42280,0,$143.1,launch2024
889,2024-06-06,0,914,$402.79,Summer Sale
890,2024-08-16,0,602,,launch2024
891,2024-09-09,20052,0,,flash_deal
892,2024-11-05,0,48,$429.85,Flash_Deal
893,2024-03-23,0,710,,summer sale
894,2024-01-26,17768,0,$315.04,Launch2024
895,2024-05-18,0,0,,launch2024
896,2024-03-08,33919,939,,FLASH_DEAL
897,2024-02-03,0,958,,FLASH_DEAL
898,2024-03-04,0,0,,Flash_Deal
899,2024-02-15,32892,60,,Summer Sale
900,2024-06-14,33541,221,,SUMMER SALE
901,2024-08-24,12017,688,,Summer Sale
902,2024-07-19,41819,0,,Flash_Deal
903,2024-12-28,0,313,$454.12,summer sale
904,2024-01-21,0,171,,Brand_AWARENESS
905,2024-09-09,0,283,,Summer Sale
906,2024-02-08,21582,879,,summer sale
907,2024-05-02,15852,312,$44.74,Summer Sale
908,2024-02-28,0,0,$125.68,Flash_Deal
909,2024-04-08,0,0,,Summer Sale
910,2024-01-28,41522,0,,Launch2024
911,2024-12-01,0,484,$29.52,FLASH_DEAL
912,2024-10-01,21446,972,,SUMMER SALE
913,2024-11-03,19671,636,,Launch2024
914,2024-09-21,0,0,,SUMMER SALE
915,2024-09-26,0,53,,Launch2024
916,2024-08-04,0,368,,Launch2024
917,2024-12-24,0,276,,launch2024
918,2024-07-27,20252,108,,flash_deal
919,2024-08-15,0,555,$169.39,launch2024
920,2024-12-25,0,981,,Brand_AWARENESS
921,2024-07-05,4997,462,,summer sale
922,2024-05-30,29100,0,$273.04,SUMMER SALE
923,2024-06-17,35743,458,$410.83,SUMMER SALE
924,2024-08-04,0,311,,Launch2024
925,2024-12-14,0,0,,summer sale
926,2024-06-20,0,0,,summer sale
927,2024-04-20,0,0,,Summer Sale
928,2024-07-31,35150,0,,summer sale
929,2024-12-13,27555,0,$436.88,Flash_Deal
930,2024-06-23,39570,111,,summer sale
931,2024-09-25,0,770,,FLASH_DEAL
932,2024-10-13,0,146,,Brand_Awareness
933,2024-08-12,0,76,,FLASH_DEAL
934,2024-08-17,4725,270,,Brand_Awareness
935,2024-01-28,46630,240,,flash_deal
936,2024-11-19,32542,0,$11.26,summer sale
937,2024-07-01,36776,216,$47.82,Launch2024
938,2024-11-28,0,0,,flash_deal
939,2024-09-29,0,764,,Flash_Deal
940,2024-01-25,47130,0,,FLASH_DEAL
941,2024-11-12,0,763,,summer sale
942,2024-06-13,0,0,,Brand_Awareness
943,2024-10-30,0,728,,Brand_Awareness
944,2024-06-13,18984,0,,launch2024
945,2024-02-14,39279,0,,Launch2024
946,2024-01-23,34438,200,,Brand_Awareness
947,2024-01-12,0,0,$351.94,Brand_Awareness
948,2024-06-05,0,0,,flash_deal
949,2024-03-07,0,612,$329.86,Flash_Deal
950,2024-10-19,0,0,$232.2,launch2024
951,2024-08-15,7773,0,,Brand_AWARENESS
952,2024-04-02,28278,0,,Brand_Awareness
953,2024-11-27,0,775,$378.14,Flash_Deal
954,2024-01-29,29521,700,$402.8,Brand_Awareness
955,2024-09-14,0,0,,Summer Sale
956,2024-09-25,0,176,,launch2024
957,2024-01-21,0,0,,launch2024
958,2024-05-23,762,0,$209.02,Summer Sale
959,2024-07-14,0,116,,FLASH_DEAL
960,2024-01-19,0,307,,SUMMER SALE
961,2024-04-18,7311,0,,summer sale
962,2024-11-24,26969,0,,Brand_Awareness
963,2024-12-24,0,0,,flash_deal
964,2024-12-05,0,0,,Brand_AWARENESS
965,2024-10-17,0,0,$328.07,Summer Sale
966,2024-08-08,0,0,,Launch2024
967,2024-08-25,0,0,,summer sale
968,2024-06-11,13246,531,,FLASH_DEAL
969,2024-10-06,40780,0,,summer sale
970,2024-12-07,35973,563,,Launch2024
971,2024-01-28,0,875,$200.69,Brand_AWARENESS
972,2024-02-03,49918,0,,summer sale
973,2024-11-24,46768,0,,summer sale
974,2024-07-08,0,0,,FLASH_DEAL
975,2024-07-18,0,0,$383.59,FLASH_DEAL
976,2024-04-21,0,0,$498.55,Summer Sale
977,2024-02-20,0,0,,SUMMER SALE
978,2024-06-07,0,0,,Brand_AWARENESS
979,2024-11-10,33006,91,,Brand_Awareness
980,2024-01-18,0,337,$252.81,summer sale
981,2024-04-02,11429,642,,Brand_Awareness
982,2024-12-23,40245,678,,Launch2024
983,2024-10-27,32669,0,$403.46,Brand_Awareness
984,2024-05-17,9948,952,$124.54,FLASH_DEAL
985,2024-09-13,0,56,$291.77,Brand_AWARENESS
986,2024-04-11,22974,0,,Launch2024
987,2024-05-19,1396,590,,Brand_Awareness
988,2024-12-31,23031,454,,Flash_Deal
989,2024-04-22,22598,837,,FLASH_DEAL
990,2024-06-05,37713,0,$26.96,SUMMER SALE
991,2024-03-07,0,0,$499.89,summer sale
992,2024-12-26,34902,850,$492.03,Brand_AWARENESS
993,2024-06-12,0,0,,Launch2024
994,2024-06-28,0,0,,flash_deal
995,2024-09-27,0,0,,flash_deal
996,2024-10-04,0,0,$261.27,FLASH_DEAL
997,2024-03-20,40852,913,,Summer Sale
998,2024-12-08,0,0,$270.13,launch2024
999,2024-03-06,43326,113,,Launch2024
1000,2024-01-21,8732,450,,Summer Sale
1001,2024-03-26,0,0,,Summer Sale
1002,2024-03-26,8418,0,,summer sale
1003,2024-08-30,0,0,,Flash_Deal
1004,2024-06-23,36236,317,$411.09,FLASH_DEAL
1005,2024-10-08,15641,0,,Summer Sale
1006,2024-06-10,26546,694,,Brand_AWARENESS
1007,2024-04-29,15591,0,$387.51,summer sale
1008,2024-01-10,28278,0,,SUMMER SALE
1009,2024-09-19,0,0,$384.9,Launch2024
1010,2024-07-14,28302,0,,flash_deal
1011,2024-03-09,49442,0,,FLASH_DEAL
1012,2024-05-26,33276,840,$154.96,SUMMER SALE
1013,2024-10-27,0,0,,Summer Sale
1014,2024-09-30,0,905,$8.65,Flash_Deal
1015,2024-04-09,0,165,$37.28,Brand_AWARENESS
1016,2024-04-05,29510,112,,summer sale
1017,2024-03-22,42797,100,,FLASH_DEAL
1018,2024-09-24,0,0,,flash_deal
1019,2024-07-27,27423,214,,Summer Sale
1020,2024-12-11,43459,189,,Brand_Awareness
1021,2024-04-12,0,174,,FLASH_DEAL
1022,2024-11-25,0,570,$149.78,Brand_Awareness
1023,2024-02-29,13019,0,,Launch2024
1024,2024-02-01,0,761,,Launch2024
1025,2024-02-17,0,0,$193.23,Flash_Deal
1026,2024-01-18,26592,0,,flash_deal
1027,2024-12-19,0,350,,Summer Sale
1028,2024-07-28,0,0,,SUMMER SALE
1029,2024-12-02,33168,0,$256.01,launch2024
1030,2024-04-12,26290,564,$179.14,FLASH_DEAL
1031,2024-01-27,11062,465,,SUMMER SALE
1032,2024-10-06,31081,0,$333.25,Summer Sale
1033,2024-05-09,43046,0,,Brand_AWARENESS
1034,2024-09-04,0,0,,Summer Sale
1035,2024-01-26,38781,0,$208.46,SUMMER SALE
1036,2024-01-12,0,15,,flash_deal
1037,2024-12-20,42518,0,,SUMMER SALE
1038,2024-10-28,0,0,,FLASH_DEAL
1039,2024-11-24,0,795,$170.06,Brand_Awareness
1040,2024-06-17,34098,0,,flash_deal
1041,2024-09-15,0,190,,FLASH_DEAL
1042,2024-06-15,0,717,,Launch2024
1043,2024-08-13,0,0,,Brand_AWARENESS
1044,2024-10-21,16682,95,$64.14,summer sale
1045,2024-09-28,0,0,$10.17,launch2024
1046,2024-01-03,29539,0,,summer sale
1047,2024-11-03,10475,505,,summer sale
1048,2024-12-13,0,400,,Brand_AWARENESS
1049,2024-07-26,0,822,,launch2024
1050,2024-03-02,0,0,,Brand_AWARENESS
1051,2024-05-09,14480,863,$419.99,Summer Sale
1052,2024-10-07,24365,975,$499.72,FLASH_DEAL
1053,2024-07-02,36918,150,,summer sale
1054,2024-05-20,0,0,,summer sale
1055,2024-01-15,40755,0,,Flash_Deal
1056,2024-06-03,0,438,,summer sale
1057,2024-09-30,15032,633,$231.03,FLASH_DEAL
1058,2024-10-23,48827,673,,FLASH_DEAL
1059,2024-10-08,0,0,$361.65,Summer Sale
1060,2024-05-01,0,0,,FLASH_DEAL
1061,2024-04-29,34225,119,$191.27,summer sale
1062,2024-02-07,0,0,,flash_deal
1063,2024-01-14,20592,221,,FLASH_DEAL
1064,2024-09-05,16319,30,,flash_deal
1065,2024-10-03,49749,615,$229.9,flash_deal
1066,2024-04-10,0,402,,Brand_AWARENESS
1067,2024-02-23,7310,0,,Brand_AWARENESS
1068,2024-08-27,0,0,$318.82,Summer Sale
1069,2024-05-01,16273,0,,FLASH_DEAL
1070,2024-04-21,20009,0,,launch2024
1071,2024-01-24,0,0,,Brand_Awareness
1072,2024-10-16,3742,917,,Brand_Awareness
1073,2024-11-02,5500,0,$361.08,SUMMER SALE
1074,2024-12-27,17221,668,$462.25,Launch2024
1075,2024-04-30,39307,0,,summer sale
1076,2024-01-17,0,5,,summer sale
1077,2024-12-16,0,0,,Summer Sale
1078,2024-06-06,0,0,$451.56,launch2024
1079,2024-01-13,46009,420,,summer sale
1080,2024-03-27,11830,0,$185.17,summer sale
1081,2024-10-07,0,0,,flash_deal
1082,2024-03-23,0,339,,FLASH_DEAL
1083,2024-07-16,34284,0,,FLASH_DEAL
1084,2024-03-08,30820,0,,Brand_Awareness
1085,2024-10-16,0,0,,Launch2024
1086,2024-10-21,46751,840,,Brand_Awareness
1087,2024-09-07,29315,167,,summer sale
1088,2024-10-08,0,387,$302.51,SUMMER SALE
1089,2024-01-30,17292,0,,Flash_Deal
1090,2024-08-24,0,679,,Summer Sale
1091,2024-01-09,0,0,,flash_deal
1092,2024-10-03,0,0,$84.25,flash_deal
1093,2024-09-28,0,338,,Brand_AWARENESS
1094,2024-07-30,0,0,,Summer Sale
1095,2024-08-23,27933,0,$268.02,FLASH_DEAL
1096,2024-06-27,0,0,,flash_deal
1097,2024-03-17,0,410,,Flash_Deal
1098,2024-12-09,0,0,,FLASH_DEAL
1099,2024-03-16,21513,28,,flash_deal
1100,2024-01-25,13695,564,$385.48,SUMMER SALE
1101,2024-11-13,33326,0,,flash_deal
1102,2024-04-12,0,0,$284.38,SUMMER SALE
1103,2024-06-14,0,55,,Brand_AWARENESS
1104,2024-04-21,0,0,$124.96,summer sale
1105,2024-06-23,0,823,,FLASH_DEAL
1106,2024-06-29,2641,0,,Brand_Awareness
1107,2024-04-03,0,935,$178.04,FLASH_DEAL
1108,2024-02-23,0,941,,Summer Sale
1109,2024-09-27,31543,157,,Summer Sale
1110,2024-04-14,42991,0,,Summer Sale
1111,2024-09-25,0,100,,SUMMER SALE
1112,2024-10-13,0,0,,Brand_AWARENESS
1113,2024-07-22,42308,1,,Summer Sale
1114,2024-03-05,38044,0,,flash_deal
1115,2024-06-10,0,0,,flash_deal
1116,2024-06-03,0,940,,SUMMER SALE
1117,2024-12-03,6504,22,,launch2024
1118,2024-11-17,0,0,$451.37,summer sale
1119,2024-05-07,0,858,$107.28,Brand_AWARENESS
1120,2024-07-23,14289,0,$1.88,Flash_Deal
1121,2024-12-08,31320,770,,Launch2024
1122,2024-05-21,0,0,,Launch2024
1123,2024-11-12,0,35,,flash_deal
1124,2024-03-18,0,0,,Brand_Awareness
1125,2024-01-24,0,0,,FLASH_DEAL
1126,2024-12-17,0,0,,Summer Sale
1127,2024-08-26,0,0,,Brand_AWARENESS
1128,2024-03-06,0,0,,Launch2024
1129,2024-10-25,18344,736,,SUMMER SALE
1130,2024-03-25,0,385,,SUMMER SALE
1131,2024-05-01,37325,0,$256.53,Brand_Awareness
1132,2024-12-08,11443,0,$259.9,flash_deal
1133,2024-01-30,48204,567,,launch2024
1134,2024-04-19,39636,291,,flash_deal
1135,2024-06-26,0,0,,Launch2024
1136,2024-07-31,0,0,$362.58,Summer Sale
1137,2024-11-15,6548,206,,Launch2024
1138,2024-02-14,45963,0,,Summer Sale
1139,2024-02-17,43303,191,$31.49,Summer Sale
1140,2024-07-16,4171,0,,summer sale
1141,2024-10-25,1376,615,,summer sale
1142,2024-01-13,8180,664,$253.27,Summer Sale
1143,2024-01-23,41263,75,,launch2024
1144,2024-12-04,0,0,,Summer Sale
1145,2024-12-28,16072,0,,FLASH_DEAL
1146,2024-05-01,47405,244,$125.76,SUMMER SALE
1147,2024-01-26,0,580,$215.23,summer sale
1148,2024-04-03,8459,788,$228.44,Launch2024
1149,2024-06-01,47665,855,,Flash_Deal
1150,2024-05-05,4926,256,$399.67,Flash_Deal
1151,2024-11-13,0,850,,FLASH_DEAL
1152,2024-05-20,36860,0,,FLASH_DEAL
1153,2024-02-14,49113,0,,Launch2024
1154,2024-01-23,47591,0,,SUMMER SALE
1155,2024-09-30,0,0,,Brand_Awareness
1156,2024-06-09,29766,0,$258.13,Brand_AWARENESS
1157,2024-10-15,40589,709,$263.14,SUMMER SALE
1158,2024-01-25,36261,0,,Brand_Awareness
1159,2024-03-04,46185,724,,Brand_AWARENESS
1160,2024-09-27,8601,0,$230.57,summer sale
1161,2024-03-14,0,504,,launch2024
1162,2024-10-31,7609,0,$434.38,SUMMER SALE
1163,2024-06-06,0,657,,launch2024
1164,2024-10-13,0,82,$234.21,Flash_Deal
1165,2024-01-06,11959,180,,Summer Sale
1166,2024-04-28,0,280,,launch2024
1167,2024-06-09,13677,639,,FLASH_DEAL
1168,2024-03-20,23104,473,,Brand_Awareness
1169,2024-02-24,0,0,,Launch2024
1170,2024-04-17,43341,831,,Launch2024
1171,2024-02-27,18851,0,,Brand_Awareness
1172,2024-05-18,0,703,,Summer Sale
1173,2024-03-07,0,322,,Brand_Awareness
1174,2024-05-10,0,0,$20.04,flash_deal
1175,2024-01-28,0,0,,Brand_Awareness
1176,2024-12-21,46837,635,,flash_deal
